Date,Open,High,Low,Close,Volume
4/2/2008 16:00:00,235,237.87,230.2,232.85,5999798
4/3/2008 16:00:00,230.67,231.65,224.07,227.56,6778451
4/4/2008 16:00:00,228.5,238.92,228.1,235.55,5898617
4/7/2008 16:00:00,238.79,242.72,236.77,238.41,5945423
4/8/2008 16:00:00,236.74,237.07,231.01,233.91,4550207
4/9/2008 16:00:00,234.71,236,228.77,232.1,6048035
4/10/2008 16:00:00,232.48,236.93,230.93,234.54,5073694
4/11/2008 16:00:00,232.04,233.63,227.51,228.73,4169662
4/14/2008 16:00:00,228.5,228.73,225.08,225.83,3842503
4/15/2008 16:00:00,229.1,229.86,221.86,223.42,4586501
4/16/2008 16:00:00,222.15,229.14,220.5,227.52,7630655
4/17/2008 16:00:00,227.82,229.69,223.26,224.77,13409137
4/18/2008 16:00:00,267.5,273.85,262.39,269.7,18239726
4/21/2008 16:00:00,269.5,271.3,265.14,268.89,7444117
4/22/2008 16:00:00,268.9,280.41,268.78,277.5,7941759
4/23/2008 16:00:00,279,279.65,270.48,273.25,4923072
4/24/2008 16:00:00,275.64,277.25,270.01,271.52,4138703
4/25/2008 16:00:00,274.35,276.5,271.36,272.03,4166074
4/28/2008 16:00:00,272,278.4,269.5,276.06,4010065
4/29/2008 16:00:00,275.11,281.7,275.01,279.23,4346436
4/30/2008 16:00:00,281.14,292.43,279.23,287.14,7904535
5/1/2008 16:00:00,289.15,297.46,288.49,296.54,6605847
5/2/2008 16:00:00,299.42,301.23,289.65,290.64,7000258
5/5/2008 16:00:00,299.5,299.5,293.57,297.45,6288296
5/6/2008 16:00:00,295.5,296,291.5,293.18,4632216
5/7/2008 16:00:00,295.35,299.75,288.21,289.5,6613900
5/8/2008 16:00:00,293.1,294.65,289.45,291.51,5123411
5/9/2008 16:00:00,289.75,292.5,285.65,286.6,4485228
5/12/2008 16:00:00,287.38,293.38,284.45,292.47,4865400
5/13/2008 16:00:00,293.5,293.98,289.27,291.5,5165161
5/14/2008 16:00:00,293.25,295.6,287.63,288.15,4379072
5/15/2008 16:00:00,289.5,291.48,287.81,290.5,4343918
5/16/2008 16:00:00,290.71,292.34,289.16,290.04,4275273
5/19/2008 16:00:00,289.27,294.44,286.76,288.76,5604808
5/20/2008 16:00:00,287.32,291.24,286.45,289.3,3313954
5/21/2008 16:00:00,288.89,290.7,273.95,275,6470194
5/22/2008 16:00:00,275.83,277.11,270.13,274.73,5077251
5/23/2008 16:00:00,273.45,276.5,268.9,272.31,4435323
5/27/2008 16:00:00,272.13,281.3,271.92,280.45,3868084
5/28/2008 16:00:00,283.98,285.75,280.55,284.12,4053146
5/29/2008 16:00:00,287.39,292.94,286.6,291.5,4846918
5/30/2008 16:00:00,291.73,294.96,290.65,292.9,3227389
6/2/2008 16:00:00,291.25,291.95,285.64,287.5,3674673
6/3/2008 16:00:00,288.47,290.25,280.31,283.65,4335870
6/4/2008 16:00:00,282.67,289,282.27,286.11,3363944
6/5/2008 16:00:00,288.11,294.02,288.11,293.15,3921519
6/6/2008 16:00:00,289.95,290.36,283.5,283.5,4735139
6/9/2008 16:00:00,284.03,285,272.7,278.94,5288503
6/10/2008 16:00:00,274.65,279.41,273.39,277.08,3658060
6/11/2008 16:00:00,278,278.67,272.23,272.6,3813039
6/12/2008 16:00:00,274.01,279,273.44,276.48,5496577
6/13/2008 16:00:00,280.98,287.85,280.67,285.76,6184723
6/16/2008 16:00:00,283.25,289.55,283.25,286.4,3544066
6/17/2008 16:00:00,288.01,289.04,284.19,284.73,3463538
6/18/2008 16:00:00,282.48,284.5,279.58,281.19,3388111
6/19/2008 16:00:00,277.44,281.89,275.4,280.1,5683305
6/20/2008 16:00:00,278.49,278.49,272.26,273.21,5984297
6/23/2008 16:00:00,272.68,276.58,271.01,272.61,3636930
6/24/2008 16:00:00,272.43,275.6,267.55,271.15,4672590
6/25/2008 16:00:00,272,278.9,271.83,275.5,4126218
6/26/2008 16:00:00,272.3,272.46,264.13,264.41,5660281
6/27/2008 16:00:00,263.7,265,257.55,264.04,5447425
6/30/2008 16:00:00,266.13,269,261.53,263.21,3765738
7/1/2008 16:00:00,260,268.36,258.5,267.36,4961186
7/2/2008 16:00:00,267.89,270.19,263.03,263.52,4225485
7/3/2008 16:00:00,265.44,269.61,263.75,268.5,2400424
7/7/2008 16:00:00,271.17,274.5,267.8,271.95,4260084
7/8/2008 16:00:00,272.67,277.6,270,277.27,4933328
7/9/2008 16:00:00,275.38,277.84,270.36,270.77,4154089
7/10/2008 16:00:00,272.5,274.75,265.36,270.29,4332164
7/11/2008 16:00:00,268.25,269.75,259.71,266.9,4981837
7/14/2008 16:00:00,269.2,270.03,257.73,260.81,4425055
7/15/2008 16:00:00,258.14,263.75,250.55,258.05,6071955
7/16/2008 16:00:00,257.02,268.25,255.3,267.8,4744695
7/17/2008 16:00:00,267.67,268.52,262.25,266.72,8796466
7/18/2008 16:00:00,249.42,249.49,239.1,240.66,11297054
7/21/2008 16:00:00,240.22,242.05,232.85,234.4,5910402
7/22/2008 16:00:00,233.5,240.13,232.8,238.56,4694231
7/23/2008 16:00:00,241,248.62,239.05,244.61,4898469
7/24/2008 16:00:00,248.42,248.44,237.81,237.81,3544129
7/25/2008 16:00:00,243.48,246.57,240.75,245.99,3184617
7/28/2008 16:00:00,246.05,246.05,237.57,238.56,3164213
7/29/2008 16:00:00,239.65,243.63,239,241.56,2803356
7/30/2008 16:00:00,242.75,243.01,236.41,241.35,3491976
7/31/2008 16:00:00,237.98,240.45,235.72,236.88,2865036
8/1/2008 16:00:00,236.03,236.61,231.25,233.93,3008482
8/4/2008 16:00:00,234.4,236.51,230.95,231.5,2486956
8/5/2008 16:00:00,233.95,240.04,233.17,239.93,3584521
8/6/2008 16:00:00,239.19,244.89,236.26,243.17,3375880
8/7/2008 16:00:00,241,242,238.21,239.56,2773726
8/8/2008 16:00:00,240.08,247.88,237.85,247.51,3739462
8/11/2008 16:00:00,246.04,254.44,245.89,250.42,4241367
8/12/2008 16:00:00,251,253.07,249,251.31,2755768
8/13/2008 16:00:00,250,251.77,246.94,250.02,3626049
8/14/2008 16:00:00,248.53,253.81,248.15,252.75,2918940
8/15/2008 16:00:00,253.5,255.33,252.75,255.08,3545614
8/18/2008 16:00:00,254.54,255,247.76,249.15,3336321
8/19/2008 16:00:00,245.26,249.14,243.32,245.25,3046669
8/20/2008 16:00:00,247.36,248.35,241.29,242.5,3984524
8/21/2008 16:00:00,241.47,244.95,239.64,243.27,3514192
8/22/2008 16:00:00,245.75,247.44,244.74,245.3,2297153
8/25/2008 16:00:00,243.06,248.5,240.75,241.51,2015252
8/26/2008 16:00:00,241.62,241.73,235.3,237.08,3308534
8/27/2008 16:00:00,236.87,237.42,232.42,234.29,4388646
8/28/2008 16:00:00,236.25,238.23,235.17,236.89,3029755
8/29/2008 16:00:00,235,235.51,231.17,231.65,3848298
9/2/2008 16:00:00,238.56,241.09,230.71,232.63,6120696
9/3/2008 16:00:00,234.45,237.14,229.79,232.21,4315457
9/4/2008 16:00:00,230,231.62,224.7,225.13,4886656
9/5/2008 16:00:00,222.79,226.23,220.04,222.13,4538375
9/8/2008 16:00:00,226.01,226.47,208.78,209.98,9021498
9/9/2008 16:00:00,211.75,216.19,207.5,209.33,7231445
9/10/2008 16:00:00,212.11,212.24,204.84,207.08,6227792
9/11/2008 16:00:00,204.47,217.55,203.19,216.88,6472648
9/12/2008 16:00:00,215.11,221,214.5,218.83,6028458
9/15/2008 16:00:00,212,220.99,211.86,216.93,6568621
9/16/2008 16:00:00,212.75,224.64,212.75,221.47,6991767
9/17/2008 16:00:00,218.99,219.57,206.72,207.25,9129154
9/18/2008 16:00:00,211.51,219.59,205.25,219.54,8592097
9/19/2008 16:00:00,230.52,231.04,221.64,224.58,10008745
9/22/2008 16:00:00,227,227.07,214.5,215.07,4409119
9/23/2008 16:00:00,216.13,220.4,212.86,214.64,5206644
9/24/2008 16:00:00,215.48,222.5,215.06,217.56,4242795
9/25/2008 16:00:00,219.55,225,217.99,219.8,5026917
9/26/2008 16:00:00,214,218.58,210.52,215.52,5292751
9/29/2008 16:00:00,210,211.76,190.36,190.5,10764969
9/30/2008 16:00:00,197.99,201.82,196.32,200.26,8824587
10/1/2008 16:00:00,205.58,208.49,201.55,205.86,6237073
10/2/2008 16:00:00,204.99,204.99,193,195.25,5988151
10/3/2008 16:00:00,198.57,206.25,191.54,193.46,8035907
10/6/2008 16:00:00,185.75,188,178.58,185.61,11222485
10/7/2008 16:00:00,186.77,187.49,172.69,173.01,11058832
10/8/2008 16:00:00,165.08,179.5,163.06,169.06,11828463
10/9/2008 16:00:00,171.99,174.28,160.84,164.49,8088421
10/10/2008 16:00:00,156.04,170.95,155.15,166,10600607
10/13/2008 16:00:00,178.54,190.98,172.88,190.51,8907601
10/14/2008 16:00:00,196.88,197.25,178.5,181.36,7874657
10/15/2008 16:00:00,177.49,179.5,169.42,169.59,6721780
10/16/2008 16:00:00,166.22,178.25,154.72,176.51,16289267
10/17/2008 16:00:00,188.59,193,181.78,186.27,14256787
10/20/2008 16:00:00,189.85,190.49,179.8,189.66,6757002
10/21/2008 16:00:00,186.37,191.89,181,181.38,5790611
10/22/2008 16:00:00,178.75,184.85,172,177.84,6564121
10/23/2008 16:00:00,176.7,179,169,176.16,6480445
10/24/2008 16:00:00,163.24,175.24,162.37,169.65,7359084
10/27/2008 16:00:00,167.94,171.5,162.8,164.75,6209173
10/28/2008 16:00:00,169.68,184.66,164.26,184.38,8106988
10/29/2008 16:00:00,182.48,185.5,176.19,179,9763687
10/30/2008 16:00:00,184.61,186,179.19,179.85,7993407
10/31/2008 16:00:00,178.23,185.98,177.14,179.68,7426876
11/3/2008 16:00:00,179,181.5,170.72,173.25,5955447
11/4/2008 16:00:00,176.75,186.18,172.75,183.47,7352449
11/5/2008 16:00:00,182.25,184.44,170.66,171.12,6949770
11/6/2008 16:00:00,169.99,172.21,162.91,165.61,8579492
11/7/2008 16:00:00,166.56,170.58,162.67,165.57,4690083
11/10/2008 16:00:00,164.71,164.72,154.74,159.39,8097595
11/11/2008 16:00:00,154.18,158.15,150.26,155.73,10148785
11/12/2008 16:00:00,151,156.24,143.88,145.5,10054453
11/13/2008 16:00:00,145.89,156.5,140,156.04,13239068
11/14/2008 16:00:00,151.53,162.5,151.28,155.01,9518466
11/17/2008 16:00:00,151.5,155.08,148.98,150.06,7544451
11/18/2008 16:00:00,150.79,151.87,142.68,148.71,8348791
11/19/2008 16:00:00,147.68,150.1,139.29,140.09,7841605
11/20/2008 16:00:00,137.5,141.47,129.52,129.78,9780746
11/21/2008 16:00:00,131.11,134.69,123.65,131.22,10246338
11/24/2008 16:00:00,134.82,134.98,124.51,128.72,10059557
11/25/2008 16:00:00,134.35,143.33,133.66,141.03,10774259
11/26/2008 16:00:00,139.75,147.73,138.1,146.04,6359179
11/28/2008 16:00:00,145.29,148.23,144.14,146.48,2566368
12/1/2008 16:00:00,143.34,143.69,132.99,133,5711464
12/2/2008 16:00:00,135.37,138.89,131.29,137.56,5841927
12/3/2008 16:00:00,134.18,140.68,132.67,139.72,5906616
12/4/2008 16:00:00,138.26,141.75,134.39,137.17,4887799
12/5/2008 16:00:00,135.81,142.12,132.01,142,6523993
12/8/2008 16:00:00,145.12,154.72,141,151.06,8145300
12/9/2008 16:00:00,148.51,159,148.51,152.99,6891773
12/10/2008 16:00:00,154.75,157.45,152.26,154.41,5239603
12/11/2008 16:00:00,152.09,156.44,148.9,150.11,6181078
12/12/2008 16:00:00,147.05,158.24,147,157.88,5722856
12/15/2008 16:00:00,157.26,159.25,152.56,155.34,6738806
12/16/2008 16:00:00,157.26,164.75,155.64,162.64,7199994
12/17/2008 16:00:00,159.29,161.07,156.21,157.62,5798130
12/18/2008 16:00:00,158.25,160.18,154.56,155.14,4764056
12/19/2008 16:00:00,156.12,158.9,154.5,155.09,5670140
12/22/2008 16:00:00,154.75,154.75,145.32,148.56,3919429
12/23/2008 16:00:00,150.28,151.66,148.34,149.01,3783790
12/24/2008 16:00:00,149.19,153.17,149.19,151.48,1921757
12/26/2008 16:00:00,152.04,152.63,149.16,150.18,1961122
12/29/2008 16:00:00,150.11,150.69,145.79,148.71,3702166
12/30/2008 16:00:00,149.81,153.41,149.35,151.56,3845369
12/31/2008 16:00:00,152.14,155.5,151.31,153.82,2887334
1/2/2009 16:00:00,154.01,160.91,152.75,160.66,3617574
1/5/2009 16:00:00,160.03,165.62,157.5,164.03,4891063
1/6/2009 16:00:00,166.25,170.4,163.2,167.03,6426845
1/7/2009 16:00:00,164.25,165.45,159.38,161.01,4495295
1/8/2009 16:00:00,159.5,162.6,158.67,162.6,3601466
1/9/2009 16:00:00,163.5,163.75,156.7,157.54,4341085
1/12/2009 16:00:00,158.1,159.48,155.12,156.35,3304863
1/13/2009 16:00:00,155.72,160.3,155.2,157.16,4433603
1/14/2009 16:00:00,155,156.9,148.88,150.49,5577379
1/15/2009 16:00:00,148.25,151.79,143.4,149.5,5937439
1/16/2009 16:00:00,152.72,154.13,147.85,149.84,5225959
1/20/2009 16:00:00,149.38,149.75,141.38,141.38,5050088
1/21/2009 16:00:00,144.9,151.75,144.18,151.54,4927534
1/22/2009 16:00:00,149.45,154.68,147.57,153.25,8266320
1/23/2009 16:00:00,154.81,165.98,152.11,162.35,10732775
1/26/2009 16:00:00,162.42,164,160.28,161.94,4611581
1/27/2009 16:00:00,163,166.94,162.14,165.74,4929544
1/28/2009 16:00:00,169,176.17,168.16,174.34,7693202
1/29/2009 16:00:00,172.35,172.53,170.06,171.66,7284342
1/30/2009 16:00:00,172.35,174.4,168,169.27,4673619
2/2/2009 16:00:00,167.14,172.5,166,170.29,5206915
2/3/2009 16:00:00,171.5,171.5,166.91,170.23,6561634
2/4/2009 16:00:00,170.5,177.22,169.59,171.5,6817851
2/5/2009 16:00:00,170.25,177.69,168.5,176.86,7265283
2/6/2009 16:00:00,178.23,186.91,177.72,185.64,7041797
2/9/2009 16:00:00,186,190.5,183.65,189.39,4983224
2/10/2009 16:00:00,187.63,188.75,178.95,179.26,7105831
2/11/2009 16:00:00,179.48,182.5,176.5,179.02,5232088
2/12/2009 16:00:00,176.58,181.81,175.74,181.53,5551383
2/13/2009 16:00:00,181.28,181.5,177.62,178.84,4147107
2/17/2009 16:00:00,172.8,173.55,169.85,171.33,5680732
2/18/2009 16:00:00,173.57,176.69,170.26,176.56,6025999
2/19/2009 16:00:00,178.5,179.9,170.71,171.32,4989553
2/20/2009 16:00:00,169.6,174.46,167.5,173.23,6218278
2/23/2009 16:00:00,173.34,174.9,164.78,165.03,5220506
2/24/2009 16:00:00,165.5,174.81,165.45,172.73,6101985
2/25/2009 16:00:00,171.56,176.15,169.46,170.82,6440776
2/26/2009 16:00:00,172.98,176.25,168.58,168.59,5607758
2/27/2009 16:00:00,166.04,171.91,165.56,169,5420892
3/2/2009 16:00:00,166.67,170.35,163,163.58,5789674
3/3/2009 16:00:00,165.04,166.85,161.18,162.74,6524207
3/4/2009 16:00:00,165.04,165.04,157.69,159.46,7820133
3/5/2009 16:00:00,158.11,159.54,151.32,152.82,6530631
3/6/2009 16:00:00,153.49,155.1,147.12,154.29,7238087
3/9/2009 16:00:00,149.93,153.29,144.73,145.45,6929592
3/10/2009 16:00:00,149,155.25,147.13,154.09,6731733
3/11/2009 16:00:00,155.05,160,152.85,158.96,5926878
3/12/2009 16:00:00,158.77,162.5,156.82,161.76,5026330
3/13/2009 16:00:00,162.81,163.73,159.52,162.21,3907609
3/16/2009 16:00:00,163,164.87,159.29,159.85,4947256
3/17/2009 16:00:00,160.09,167.67,159.54,167.67,4715786
3/18/2009 16:00:00,167.39,170,164.03,166.55,5013619
3/19/2009 16:00:00,165.8,168,163.69,164.97,4111476
3/20/2009 16:00:00,165.15,166.5,163.17,165.08,4738590
3/23/2009 16:00:00,167.3,174.73,166.52,174.3,4272085
3/24/2009 16:00:00,173.49,176.92,172,173.58,3821808
3/25/2009 16:00:00,175.24,175.67,168.13,172.04,4337117
3/26/2009 16:00:00,176.44,179.58,174.25,176.65,6004769
3/27/2009 16:00:00,175.7,176,172.74,173.85,3323401
3/30/2009 16:00:00,170.73,171.91,168.03,171.35,3096702
3/31/2009 16:00:00,174.5,176.76,173.09,174.03,3658421
4/1/2009 16:00:00,173.09,177.62,170.31,177.05,3303042
4/2/2009 16:00:00,181.41,184.88,180.16,181.25,4489367
4/3/2009 16:00:00,182.5,185.86,179,184.89,3789784
4/6/2009 16:00:00,184.25,184.91,180.7,184.12,3281760
4/7/2009 16:00:00,181.3,181.88,177.66,179.33,3681433
4/8/2009 16:00:00,181.5,182.5,178.11,181,2765142
4/9/2009 16:00:00,185,187.18,183.13,186.25,3383146
4/13/2009 16:00:00,185.67,189.55,185.15,189.06,3050081
4/14/2009 16:00:00,188.39,188.5,182.8,184.46,3429359
4/15/2009 16:00:00,184.56,190.53,182.08,189.75,4935003
4/16/2009 16:00:00,190.8,196.45,190.51,194.37,10185094
4/17/2009 16:00:00,193.1,199.91,192.41,196.12,10734963
4/20/2009 16:00:00,193.08,195.33,187.95,189.65,4429555
4/21/2009 16:00:00,188.25,192.15,188.05,190.74,3697301
4/22/2009 16:00:00,190.75,195,189.51,191.93,3503616
4/23/2009 16:00:00,193.55,194.88,190.56,192.35,2611240
4/24/2009 16:00:00,192.81,196.59,190.25,194.75,3386147
4/27/2009 16:00:00,191.8,194.75,191.38,192.98,2291125
4/28/2009 16:00:00,191.63,194.53,190.77,191.86,2943938
4/29/2009 16:00:00,192.99,197.49,192.92,195.74,3610160
4/30/2009 16:00:00,198,201.88,197.4,197.99,4361069
5/1/2009 16:00:00,197.99,198.8,195.78,196.85,2428611
5/4/2009 16:00:00,199.03,201.2,197.4,200.99,3204843
5/5/2009 16:00:00,200.26,202.5,198.63,201.5,2401096
5/6/2009 16:00:00,203.18,204.14,200.5,201.74,2633743
5/7/2009 16:00:00,202.05,202.5,196.25,198.31,3000724
5/8/2009 16:00:00,201,205.06,197.5,203.67,3865597
5/11/2009 16:00:00,201.33,206,200.6,203.99,2560736
5/12/2009 16:00:00,204.88,205.5,197.56,199.51,3796453
5/13/2009 16:00:00,197.05,198.2,194.18,194.77,2852384
5/14/2009 16:00:00,193.92,196.11,192.35,193.75,2937904
5/15/2009 16:00:00,195.44,197.06,194.55,195,3016859
5/18/2009 16:00:00,197.37,198.66,192.7,198.42,3352055
5/19/2009 16:00:00,198.22,200.82,196.5,199.44,2837823
5/20/2009 16:00:00,201,202.84,197.5,198.59,2284191
5/21/2009 16:00:00,198.15,201.42,196.92,198.25,2720300
5/22/2009 16:00:00,198.14,199.33,196,196.75,1718843
5/26/2009 16:00:00,195.68,202.5,195,202.18,3104776
5/27/2009 16:00:00,202.8,205.93,202.41,202.78,3035892
5/28/2009 16:00:00,204.26,205.81,202.31,205.2,2668993
5/29/2009 16:00:00,206.25,208.62,205.35,208.62,2649405
6/1/2009 16:00:00,209.55,214.8,209.27,213.28,3323431
6/2/2009 16:00:00,213.37,214.98,211.7,214.2,2626012
6/3/2009 16:00:00,212.75,216.23,212,215.83,3535593
6/4/2009 16:00:00,217.5,220.62,217.25,220.14,3639434
6/5/2009 16:00:00,222.71,223.67,219.73,222.16,3681002
6/8/2009 16:00:00,220.25,220.46,217.06,219.39,3098931
6/9/2009 16:00:00,219.29,220.25,215.88,217.81,3255945
6/10/2009 16:00:00,218.07,218.95,213.34,216.3,3358870
6/11/2009 16:00:00,216,216.87,214.19,214.5,2866040
6/12/2009 16:00:00,213.43,213.85,210.61,212.42,2918429
6/15/2009 16:00:00,210.25,210.75,207,208.39,3737299
6/16/2009 16:00:00,209.58,210.55,207.71,208,3050261
6/17/2009 16:00:00,207.91,209.86,205.78,207.58,3490947
6/18/2009 16:00:00,207.94,209.35,206.5,207.03,3087653
6/19/2009 16:00:00,209.46,210.23,207.29,210.05,4261008
6/22/2009 16:00:00,208.11,208.75,200.95,203.68,4124360
6/23/2009 16:00:00,203.21,204.5,201.28,202.84,2899710
6/24/2009 16:00:00,204.23,206.12,203.28,204.65,2457992
6/25/2009 16:00:00,203.48,207.95,203.26,207.89,3045279
6/26/2009 16:00:00,207.58,214.12,206.56,212.66,3257482
6/29/2009 16:00:00,212.76,213.9,211.12,212.07,2169518
6/30/2009 16:00:00,212,213.61,209.11,210.8,2594683
7/1/2009 16:00:00,211.99,213.2,209.08,209.5,2310768
7/2/2009 16:00:00,207.62,207.71,203.41,204.25,2517630
7/6/2009 16:00:00,202.52,205.32,200.83,204.81,2262557
7/7/2009 16:00:00,204.16,204.6,197.99,198.32,3260307
7/8/2009 16:00:00,200,203,199.03,201.25,3441854
7/9/2009 16:00:00,203.2,207.23,202.9,205.2,3275816
7/10/2009 16:00:00,204.92,208.69,204.35,207.2,2929559
7/13/2009 16:00:00,208.19,212.26,207.59,212.15,4047557
7/14/2009 16:00:00,211.82,213.37,210.44,212.35,2896461
7/15/2009 16:00:00,215.3,219.34,214.25,219.09,3779342
7/16/2009 16:00:00,219.16,222.88,217.05,221.3,6554412
7/17/2009 16:00:00,216.69,217.74,213.35,215.13,6854734
7/20/2009 16:00:00,214.8,216.42,213.13,215.09,3154002
7/21/2009 16:00:00,215.38,215.95,212.86,213.95,2969146
7/22/2009 16:00:00,214.1,215.1,211.75,213.85,2586960
7/23/2009 16:00:00,213.92,220.61,212.75,218.67,3479378
7/24/2009 16:00:00,217.99,225.25,217.5,223.36,3629454
7/27/2009 16:00:00,222.4,223.38,218.81,222.4,2505329
7/28/2009 16:00:00,220.25,221.41,218.05,219.93,2541052
7/29/2009 16:00:00,218.34,218.9,215.94,218.12,1987216
7/30/2009 16:00:00,221.31,225.74,221.31,222.82,3200547
7/31/2009 16:00:00,224,226.35,221.22,221.53,2861550
8/3/2009 16:00:00,224.5,226.95,223.82,226.11,2591173
8/4/2009 16:00:00,225,227,224.22,226.87,2390098
8/5/2009 16:00:00,228.31,228.46,223.94,225.57,2342227
8/6/2009 16:00:00,227.2,227.44,224.27,225.18,2111395
8/7/2009 16:00:00,227.78,229.71,227.5,228.55,2543392
8/10/2009 16:00:00,227.72,229.21,226.9,228.31,1741979
8/11/2009 16:00:00,227.15,228.62,226.19,226.97,1714613
8/12/2009 16:00:00,227.59,230.88,227.46,229.29,2341768
8/13/2009 16:00:00,231.01,232.36,229.46,231.14,1995640
8/14/2009 16:00:00,231.39,231.59,228.45,230,1676559
8/17/2009 16:00:00,225,226,221.56,222.45,2620304
8/18/2009 16:00:00,222.5,223.85,221.16,222.64,2357493
8/19/2009 16:00:00,220,222.5,219.28,221.99,2260091
8/20/2009 16:00:00,225.88,231.09,225.62,230.21,4002454
8/21/2009 16:00:00,232.42,233.05,231.33,232.62,3564367
8/24/2009 16:00:00,233.54,235.05,232.21,234.37,2459325
8/25/2009 16:00:00,234.36,237.18,234.36,235.69,2343030
8/26/2009 16:00:00,236.38,236.5,233.35,234,1988449
8/27/2009 16:00:00,233.51,234.29,230.37,233.03,2000000
8/28/2009 16:00:00,234.63,236.19,231.69,232.38,1771808
8/31/2009 16:00:00,230,230.93,229,230.84,1957955
9/1/2009 16:00:00,229.84,233.41,227.21,227.88,2595091
9/2/2009 16:00:00,227.11,229.17,226.3,226.51,1806518
9/3/2009 16:00:00,227.91,229.13,227.5,228.76,1646354
9/4/2009 16:00:00,228.79,231.3,227.89,230.65,1499873
9/8/2009 16:00:00,232.5,233.5,227.92,229.31,2656609
9/9/2009 16:00:00,229.41,233.14,229.4,231.99,2195496
9/10/2009 16:00:00,233.33,235.47,231,235.47,2535304
9/11/2009 16:00:00,235.36,236.65,233.82,236.07,1902811
9/14/2009 16:00:00,235.11,238.4,235.03,237.56,1977667
